83 Imports	https://book.rizin.re/src/tools/rz-bin/imports.html
84 Exports	https://book.rizin.re/src/tools/rz-bin/exports.html
85 Symbols (Exports)	https://book.rizin.re/src/tools/rz-bin/symbols.html
86 List Libraries	https://book.rizin.re/src/tools/rz-bin/libraries.html
87 Strings	https://book.rizin.re/src/tools/rz-bin/strings.html
88 Program Sections	https://book.rizin.re/src/tools/rz-bin/program_sections.html
89 Table Output and Queries	https://book.rizin.re/src/tools/rz-bin/tables.html
90 Rz-diff	https://book.rizin.re/src/tools/rz-diff/intro.html
91 Rz-Diff (binary and text diffing utility)	https://book.rizin.re/src/tools/rz-diff/binary_diffing.html
92 Rz-asm	https://book.rizin.re/src/tools/rz-asm/intro.html
93 Assembler	https://book.rizin.re/src/tools/rz-asm/assemble.html
94 Disassembler	https://book.rizin.re/src/tools/rz-asm/disassemble.html
95 Disassembler Configuration	https://book.rizin.re/src/tools/rz-asm/config.html
96 Rz-gg	https://book.rizin.re/src/tools/rz-gg/rz-gg.html
97 Syntax of the language	https://book.rizin.re/src/tools/rz-gg/lang.html
98 Rz-hash	https://book.rizin.re/src/tools/rz-hash/intro.html
99 Examples	https://book.rizin.re/src/tools/rz-hash/rz-hash_tool.html
100 Plugins	https://book.rizin.re/src/plugins/intro.html
101 IO plugins	https://book.rizin.re/src/plugins/ioplugins.html
102 Implementing a new disassembly plugin	https://book.rizin.re/src/plugins/dev-asm.html
103 Implementing a new analysis plugin	https://book.rizin.re/src/plugins/dev-analysis.html
104 Implementing a new format	https://book.rizin.re/src/plugins/dev-bin.html
105 Write a debugger plugin	https://book.rizin.re/src/plugins/dev-other.html
106 Python plugins	https://book.rizin.re/src/plugins/python.html
107 Debugging	https://book.rizin.re/src/plugins/debug.html
108 Testing the plugin	https://book.rizin.re/src/plugins/testing.html
109 Creating an rz-pm package of the plugin	https://book.rizin.re/src/plugins/rz-pm.html
110 Crackmes	https://book.rizin.re/src/crackmes/intro.html
111 IOLI CrackMes	https://book.rizin.re/src/crackmes/ioli/intro.html
112 IOLI 0x00	https://book.rizin.re/src/crackmes/ioli/ioli_0x00.html
113 IOLI 0x01	https://book.rizin.re/src/crackmes/ioli/ioli_0x01.html
114 IOLI 0x02	https://book.rizin.re/src/crackmes/ioli/ioli_0x02.html
115 IOLI 0x03	https://book.rizin.re/src/crackmes/ioli/ioli_0x03.html
116 IOLI 0x04	https://book.rizin.re/src/crackmes/ioli/ioli_0x04.html
117 IOLI 0x05	https://book.rizin.re/src/crackmes/ioli/ioli_0x05.html
118 IOLI 0x06	https://book.rizin.re/src/crackmes/ioli/ioli_0x06.html
119 IOLI 0x07	https://book.rizin.re/src/crackmes/ioli/ioli_0x07.html
120 IOLI 0x08	https://book.rizin.re/src/crackmes/ioli/ioli_0x08.html
121 IOLI 0x09	https://book.rizin.re/src/crackmes/ioli/ioli_0x09.html
122 Avatao R3v3rs3 4	https://book.rizin.re/src/crackmes/avatao/01-reverse4/intro.html
123 .rizin	https://book.rizin.re/src/crackmes/avatao/01-reverse4/rizin.html
124 .first_steps	https://book.rizin.re/src/crackmes/avatao/01-reverse4/first_steps.html
125 .main	https://book.rizin.re/src/crackmes/avatao/01-reverse4/main.html
126 .vmloop	https://book.rizin.re/src/crackmes/avatao/01-reverse4/vmloop.html
127 .instructionset	https://book.rizin.re/src/crackmes/avatao/01-reverse4/instructionset.html
128 .bytecode	https://book.rizin.re/src/crackmes/avatao/01-reverse4/bytecode.html
129 .outro	https://book.rizin.re/src/crackmes/avatao/01-reverse4/outro.html
130 hackthebox	https://book.rizin.re/src/crackmes/hackthebox/intro.html
131 Find The Easy Pass	https://book.rizin.re/src/crackmes/hackthebox/find-the-easy-pass/intro.html
132 identification	https://book.rizin.re/src/crackmes/hackthebox/find-the-easy-pass/identification.html
133 Find the validation routine	https://book.rizin.re/src/crackmes/hackthebox/find-the-easy-pass/find-the-validation-routine.html
134 Fire up the debugger	https://book.rizin.re/src/crackmes/hackthebox/find-the-easy-pass/fire-up-the-debugger.html
135 Bonus	https://book.rizin.re/src/crackmes/hackthebox/find-the-easy-pass/bonus.html
136 Rizin Reference Card	https://book.rizin.re/src/refcard/intro.html
137 Authors & Contributors	https://book.rizin.re/src/acknowledgments/credits.html
